"gene.symbol","description","entrezgene"
"WEE1","WEE1 G2 checkpoint kinase [KO:K06632] [EC:2.7.11.1]","7465"
"WEE2","WEE1 homolog 2 [KO:K06632] [EC:2.7.11.1]","494551"
"CCNB1","cyclin B1 [KO:K05868]","891"
"CCNB2","cyclin B2 [KO:K21770]","9133"
"CCNB3","cyclin B3 [KO:K21771]","85417"
"CR2","complement C3d receptor 2 [KO:K04012]","1380"
"DDX58","DExD/H-box helicase 58 [KO:K12646] [EC:3.6.4.13]","23586"
"MAVS","mitochondrial antiviral signaling protein [KO:K12648]","57506"
"IKBKE","inhibitor of nuclear factor kappa B kinase subunit epsilon [KO:K07211] [EC:2.7.11.10]","9641"
"TYK2","tyrosine kinase 2 [KO:K11219] [EC:2.7.10.2]","7297"
"OAS1","2'-5'-oligoadenylate synthetase 1 [KO:K14216] [EC:2.7.7.84]","4938"
"OAS2","2'-5'-oligoadenylate synthetase 2 [KO:K14216] [EC:2.7.7.84]","4939"
"OAS3","2'-5'-oligoadenylate synthetase 3 [KO:K14216] [EC:2.7.7.84]","4940"
"CXCL10","C-X-C motif chemokine ligand 10 [KO:K12671]","3627"
"ISG15","ISG15 ubiquitin-like modifier [KO:K12159]","9636"
"PSMC2","proteasome 26S subunit, ATPase 2 [KO:K03061]","5701"
"PSMC4","proteasome 26S subunit, ATPase 4 [KO:K03063]","5704"
"PSMC6","proteasome 26S subunit, ATPase 6 [KO:K03064]","5706"
"PSMC3","proteasome 26S subunit, ATPase 3 [KO:K03065]","5702"
"PSMC5","proteasome 26S subunit, ATPase 5 [KO:K03066]","5705"
"PSMD2","proteasome 26S subunit, non-ATPase 2 [KO:K03028]","5708"
"PSMD1","proteasome 26S subunit, non-ATPase 1 [KO:K03032]","5707"
"PSMD3","proteasome 26S subunit, non-ATPase 3 [KO:K03033]","5709"
"PSMD12","proteasome 26S subunit, non-ATPase 12 [KO:K03035]","5718"
"PSMD11","proteasome 26S subunit, non-ATPase 11 [KO:K03036]","5717"
"PSMD6","proteasome 26S subunit, non-ATPase 6 [KO:K03037]","9861"
"PSMD7","proteasome 26S subunit, non-ATPase 7 [KO:K03038]","5713"
"PSMD13","proteasome 26S subunit, non-ATPase 13 [KO:K03039]","5719"
"PSMD4","proteasome 26S subunit, non-ATPase 4 [KO:K03029]","5710"
"PSMD14","proteasome 26S subunit, non-ATPase 14 [KO:K03030]","10213"
"PSMD8","proteasome 26S subunit, non-ATPase 8 [KO:K03031]","5714"
"ADRM1","adhesion regulating molecule 1 [KO:K06691]","11047"
"SEM1","SEM1, 26S proteasome complex subunit [KO:K10881]","7979"
"NCOR2","nuclear receptor corepressor 2 [KO:K06065]","9612"
"SAP30","Sin3A associated protein 30 [KO:K19202]","8819"
"CIR1","corepressor interacting with RBPJ, 1 [KO:K06066]","9541"
"FCER2","Fc fragment of IgE receptor II [KO:K06468]","2208"
"RUNX3","runt related transcription factor 3 [KO:K09279]","864"
"MAP3K14","mitogen-activated protein kinase kinase kinase 14 [KO:K04466] [EC:2.7.11.25]","9020"
"RELB","RELB proto-oncogene, NF-kB subunit [KO:K09253]","5971"
"NFKBIB","NFKB inhibitor beta [KO:K02581]","4793"
"NFKBIE","NFKB inhibitor epsilon [KO:K05872]","4794"
"ENTPD3","ectonucleoside triphosphate diphosphohydrolase 3 [KO:K01510] [EC:3.6.1.5]","956"
"ENTPD8","ectonucleoside triphosphate diphosphohydrolase 8 [KO:K01510] [EC:3.6.1.5]","377841"
"ENTPD1","ectonucleoside triphosphate diphosphohydrolase 1 [KO:K01510] [EC:3.6.1.5]","953"
"CD58","CD58 molecule [KO:K06492]","965"
"TNFAIP3","TNF alpha induced protein 3 [KO:K11859] [EC:3.4.19.12]","7128"
"NEDD4","neural precursor cell expressed, developmentally down-regulated 4, E3 ubiquitin protein ligase [KO:K10591] [EC:2.3.2.26]","4734"
"LTA","lymphotoxin alpha [KO:K05468]","4049"
"TNFSF14","TNF superfamily member 14 [KO:K05477]","8740"
"TNFRSF14","TNF receptor superfamily member 14 [KO:K05152]","8764"
"NECTIN1","nectin cell adhesion molecule 1 [KO:K06081]","5818"
"PILRA","paired immunoglobin like type 2 receptor alpha [KO:K15411]","29992"
"CARD9","caspase recruitment domain family member 9 [KO:K12794]","64170"
"CFP","complement factor properdin [KO:K15412]","5199"
"TLR9","toll like receptor 9 [KO:K10161]","54106"
"TLR3","toll like receptor 3 [KO:K05401]","7098"
"TICAM1","toll like receptor adaptor molecule 1 [KO:K05842]","148022"
"IFIH1","interferon induced with helicase C domain 1 [KO:K12647] [EC:3.6.4.13]","64135"
"EIF2AK1","eukaryotic translation initiation factor 2 alpha kinase 1 [KO:K16194] [EC:2.7.11.1]","27102"
"EIF2AK3","eukaryotic translation initiation factor 2 alpha kinase 3 [KO:K08860] [EC:2.7.11.1]","9451"
"EIF2AK4","eukaryotic translation initiation factor 2 alpha kinase 4 [KO:K16196] [EC:2.7.11.1]","440275"
"EIF2S1","eukaryotic translation initiation factor 2 subunit alpha [KO:K03237]","1965"
"EIF2B1","eukaryotic translation initiation factor 2B subunit alpha [KO:K03239]","1967"
"EIF2B2","eukaryotic translation initiation factor 2B subunit beta [KO:K03754]","8892"
"EIF2B3","eukaryotic translation initiation factor 2B subunit gamma [KO:K03241]","8891"
"EIF2B4","eukaryotic translation initiation factor 2B subunit delta [KO:K03680]","8890"
"EIF2B5","eukaryotic translation initiation factor 2B subunit epsilon [KO:K03240]","8893"
"RNASEL","ribonuclease L [KO:K01165]","6041"
"HCFC2","host cell factor C2 [KO:K14966]","29915"
"HCFC1","host cell factor C1 [KO:K14966]","3054"
"POU2F1","POU class 2 homeobox 1 [KO:K09364]","5451"
"POU2F2","POU class 2 homeobox 2 [KO:K09364]","5452"
"POU2F3","POU class 2 homeobox 3 [KO:K09364]","25833"
"SOCS3","suppressor of cytokine signaling 3 [KO:K04696]","9021"
"ZNF583","zinc finger protein 583 [KO:K09228]","147949"
"ZNF558","zinc finger protein 558 [KO:K09228]","148156"
"ZNF98","zinc finger protein 98 [KO:K09228]","148198"
"ZNF555","zinc finger protein 555 [KO:K09228]","148254"
"ZNF569","zinc finger protein 569 [KO:K09228]","148266"
"ZNF570","zinc finger protein 570 [KO:K09228]","148268"
"ZNF595","zinc finger protein 595 [KO:K09228]","152687"
"ZNF425","zinc finger protein 425 [KO:K09228]","155054"
"ZNF746","zinc finger protein 746 [KO:K09228]","155061"
"ZNF782","zinc finger protein 782 [KO:K09228]","158431"
"ZNF519","zinc finger protein 519 [KO:K09228]","162655"
"ZNF836","zinc finger protein 836 [KO:K09228]","162962"
"ZNF610","zinc finger protein 610 [KO:K09228]","162963"
"ZNF320","zinc finger protein 320 [KO:K09228]","162967"
"ZNF550","zinc finger protein 550 [KO:K09228]","162972"
"ZNF846","zinc finger protein 846 [KO:K09228]","162993"
"ZNF791","zinc finger protein 791 [KO:K09228]","163049"
"ZNF564","zinc finger protein 564 [KO:K09228]","163050"
"ZNF709","zinc finger protein 709 [KO:K09228]","163051"
"ZNF433","zinc finger protein 433 [KO:K09228]","163059"
"ZNF383","zinc finger protein 383 [KO:K09228]","163087"
"ZNF780B","zinc finger protein 780B [KO:K09228]","163131"
"ZNF100","zinc finger protein 100 [KO:K09228]","163227"
"ZNF540","zinc finger protein 540 [KO:K09228]","163255"
"ZNF596","zinc finger protein 596 [KO:K09228]","169270"
"ZNF169","zinc finger protein 169 [KO:K09228]","169841"
"ZNF431","zinc finger protein 431 [KO:K09228]","170959"
"ZNF675","zinc finger protein 675 [KO:K09228]","171392"
"ZNF627","zinc finger protein 627 [KO:K09228]","199692"
"ZNF584","zinc finger protein 584 [KO:K09228]","201514"
"ZNF25","zinc finger protein 25 [KO:K09228]","219749"
"ZFP30","ZFP30 zinc finger protein [KO:K09228]","22835"
"ZNF510","zinc finger protein 510 [KO:K09228]","22869"
"ZNF620","zinc finger protein 620 [KO:K09228]","253639"
"ZNF718","zinc finger protein 718 [KO:K09228]","255403"
"ZNF549","zinc finger protein 549 [KO:K09228]","256051"
"ZNF324","zinc finger protein 324 [KO:K09228]","25799"
"ZNF473","zinc finger protein 473 [KO:K09228]","25888"
"ZNF658","zinc finger protein 658 [KO:K09228]","26149"
"ZNF337","zinc finger protein 337 [KO:K09228]","26152"
"ZNF285","zinc finger protein 285 [KO:K09228]","26974"
"ZNF777","zinc finger protein 777 [KO:K09228]","27153"
"ZNF544","zinc finger protein 544 [KO:K09228]","27300"
"ZNF311","zinc finger protein 311 [KO:K09228]","282890"
"ZNF547","zinc finger protein 547 [KO:K09228]","284306"
"ZIK1","zinc finger protein interacting with K protein 1 [KO:K09228]","284307"
"ZNF615","zinc finger protein 615 [KO:K09228]","284370"
"ZNF763","zinc finger protein 763 [KO:K09228]","284390"
"ZFP82","ZFP82 zinc finger protein [KO:K09228]","284406"
"HKR1","HKR1, GLI-Kruppel zinc finger family member [KO:K09228]","284459"
"ZNF256","zinc finger protein 256 [KO:K09228]","10172"
"ZNF443","zinc finger protein 443 [KO:K09228]","10224"
"ZNF267","zinc finger protein 267 [KO:K09228]","10308"
"ZNF211","zinc finger protein 211 [KO:K09228]","10520"
"ZNF234","zinc finger protein 234 [KO:K09228]","10780"
"ZNF273","zinc finger protein 273 [KO:K09228]","10793"
"ZNF460","zinc finger protein 460 [KO:K09228]","10794"
"ZNF268","zinc finger protein 268 [KO:K09228]","10795"
"ZNF275","zinc finger protein 275 [KO:K09228]","10838"
"ZNF257","zinc finger protein 257 [KO:K09228]","113835"
"ZIM3","zinc finger imprinted 3 [KO:K09228]","114026"
"ZNF554","zinc finger protein 554 [KO:K09228]","115196"
"ZNF689","zinc finger protein 689 [KO:K09228]","115509"
"ZNF354B","zinc finger protein 354B [KO:K09228]","117608"
"ZNF641","zinc finger protein 641 [KO:K09228]","121274"
"ZNF816","zinc finger protein 816 [KO:K09228]","125893"
"ZNF543","zinc finger protein 543 [KO:K09228]","125919"
"ZNF813","zinc finger protein 813 [KO:K09228]","126017"
"ZNF12","zinc finger protein 12 [KO:K09228]","7559"
"ZNF14","zinc finger protein 14 [KO:K09228]","7561"
"ZNF708","zinc finger protein 708 [KO:K09228]","7562"
"ZNF17","zinc finger protein 17 [KO:K09228]","7565"
"ZNF19","zinc finger protein 19 [KO:K09228]","7567"
"ZNF20","zinc finger protein 20 [KO:K09228]","7568"
"ZNF182","zinc finger protein 182 [KO:K09228]","7569"
"ZNF26","zinc finger protein 26 [KO:K09228]","7574"
"ZNF33A","zinc finger protein 33A [KO:K09228]","7581"
"ZNF33B","zinc finger protein 33B [KO:K09228]","7582"
"ZNF37A","zinc finger protein 37A [KO:K09228]","7587"
"ZNF41","zinc finger protein 41 [KO:K09228]","7592"
"ZNF43","zinc finger protein 43 [KO:K09228]","7594"
"ZNF45","zinc finger protein 45 [KO:K09228]","7596"
"ZNF79","zinc finger protein 79 [KO:K09228]","7633"
"ZNF84","zinc finger protein 84 [KO:K09228]","7637"
"ZNF221","zinc finger protein 221 [KO:K09228]","7638"
"ZNF85","zinc finger protein 85 [KO:K09228]","7639"
"ZNF91","zinc finger protein 91 [KO:K09228]","7644"
"ZNF99","zinc finger protein 99 [KO:K09228]","7652"
"ZNF222","zinc finger protein 222 [KO:K09228]","7673"
"ZNF124","zinc finger protein 124 [KO:K09228]","7678"
"ZNF132","zinc finger protein 132 [KO:K09228]","7691"
"ZNF133","zinc finger protein 133 [KO:K09228]","7692"
"ZNF135","zinc finger protein 135 [KO:K09228]","7694"
"ZNF136","zinc finger protein 136 [KO:K09228]","7695"
"ZNF140","zinc finger protein 140 [KO:K09228]","7699"
"ZNF141","zinc finger protein 141 [KO:K09228]","7700"
"ZNF154","zinc finger protein 154 [KO:K09228]","7710"
"ZNF155","zinc finger protein 155 [KO:K09228]","7711"
"ZNF157","zinc finger protein 157 [KO:K09228]","7712"
"ZNF175","zinc finger protein 175 [KO:K09228]","7728"
"ZNF177","zinc finger protein 177 [KO:K09228]","7730"
"ZNF180","zinc finger protein 180 [KO:K09228]","7733"
"ZNF184","zinc finger protein 184 [KO:K09228]","7738"
"ZNF189","zinc finger protein 189 [KO:K09228]","7743"
"ZNF195","zinc finger protein 195 [KO:K09228]","7748"
"ZNF205","zinc finger protein 205 [KO:K09228]","7755"
"ZNF208","zinc finger protein 208 [KO:K09228]","7757"
"ZNF214","zinc finger protein 214 [KO:K09228]","7761"
"ZNF223","zinc finger protein 223 [KO:K09228]","7766"
"ZNF224","zinc finger protein 224 [KO:K09228]","7767"
"ZNF225","zinc finger protein 225 [KO:K09228]","7768"
"ZNF226","zinc finger protein 226 [KO:K09228]","7769"
"ZNF227","zinc finger protein 227 [KO:K09228]","7770"
"ZNF112","zinc finger protein 112 [KO:K09228]","7771"
"ZNF229","zinc finger protein 229 [KO:K09228]","7772"
"ZNF230","zinc finger protein 230 [KO:K09228]","7773"
"ZNF426","zinc finger protein 426 [KO:K09228]","79088"
"ZNF343","zinc finger protein 343 [KO:K09228]","79175"
"ZNF557","zinc finger protein 557 [KO:K09228]","79230"
"ZNF419","zinc finger protein 419 [KO:K09228]","79744"
"ZNF665","zinc finger protein 665 [KO:K09228]","79788"
"ZNF552","zinc finger protein 552 [KO:K09228]","79818"
"ZNF669","zinc finger protein 669 [KO:K09228]","79862"
"ZNF212","zinc finger protein 212 [KO:K09228]","7988"
"ZNF671","zinc finger protein 671 [KO:K09228]","79891"
"ZNF613","zinc finger protein 613 [KO:K09228]","79898"
"ZNF442","zinc finger protein 442 [KO:K09228]","79973"
"ZNF556","zinc finger protein 556 [KO:K09228]","80032"
"ZNF606","zinc finger protein 606 [KO:K09228]","80095"
"ZNF614","zinc finger protein 614 [KO:K09228]","80110"
"ZNF430","zinc finger protein 430 [KO:K09228]","80264"
"ZNF34","zinc finger protein 34 [KO:K09228]","80778"
"ZNF436","zinc finger protein 436 [KO:K09228]","80818"
"ZNF611","zinc finger protein 611 [KO:K09228]","81856"
"ZNF93","zinc finger protein 93 [KO:K09228]","81931"
"ZNF282","zinc finger protein 282 [KO:K09228]","8427"
"ZNF528","zinc finger protein 528 [KO:K09228]","84436"
"ZNF333","zinc finger protein 333 [KO:K09228]","84449"
"ZNF527","zinc finger protein 527 [KO:K09228]","84503"
"ZNF559","zinc finger protein 559 [KO:K09228]","84527"
"ZNF347","zinc finger protein 347 [KO:K09228]","84671"
"ZNF577","zinc finger protein 577 [KO:K09228]","84765"
"ZNF607","zinc finger protein 607 [KO:K09228]","84775"
"ZNF514","zinc finger protein 514 [KO:K09228]","84874"
"ZNF382","zinc finger protein 382 [KO:K09228]","84911"
"ZNF587","zinc finger protein 587 [KO:K09228]","84914"
"ZNF566","zinc finger protein 566 [KO:K09228]","84924"
"ZNF551","zinc finger protein 551 [KO:K09228]","90233"
"ZNF616","zinc finger protein 616 [KO:K09228]","90317"
"ZNF766","zinc finger protein 766 [KO:K09228]","90321"
"ZNF468","zinc finger protein 468 [KO:K09228]","90333"
"ZNF160","zinc finger protein 160 [KO:K09228]","90338"
"ZNF799","zinc finger protein 799 [KO:K09228]","90576"
"ZNF700","zinc finger protein 700 [KO:K09228]","90592"
"ZNF439","zinc finger protein 439 [KO:K09228]","90594"
"ZNF486","zinc finger protein 486 [KO:K09228]","90649"
"ZNF479","zinc finger protein 479 [KO:K09228]","90827"
"ZNF682","zinc finger protein 682 [KO:K09228]","91120"
"ZNF765","zinc finger protein 765 [KO:K09228]","91661"
"ZNF300","zinc finger protein 300 [KO:K09228]","91975"
"ZNF461","zinc finger protein 461 [KO:K09228]","92283"
"ZNF585B","zinc finger protein 585B [KO:K09228]","92285"
"ZNF764","zinc finger protein 764 [KO:K09228]","92595"
"ZNF235","zinc finger protein 235 [KO:K09228]","9310"
"ZNF670","zinc finger protein 670 [KO:K09228]","93474"
"ZNF101","zinc finger protein 101 [KO:K09228]","94039"
"ZNF264","zinc finger protein 264 [KO:K09228]","9422"
"ZNF254","zinc finger protein 254 [KO:K09228]","9534"
"ZNF432","zinc finger protein 432 [KO:K09228]","9668"
"ZNF114","zinc finger protein 114 [KO:K09228]","163071"
"ZNF440","zinc finger protein 440 [KO:K09228]","126070"
"ZNF57","zinc finger protein 57 [KO:K09228]","126295"
"ZNF684","zinc finger protein 684 [KO:K09228]","127396"
"ZNF786","zinc finger protein 786 [KO:K09228]","136051"
"ZFP92","ZFP92 zinc finger protein [KO:K09228]","139735"
"ZFP28","ZFP28 zinc finger protein [KO:K09228]","140612"
"ZFP90","ZFP90 zinc finger protein [KO:K09228]","146198"
"ZNF597","zinc finger protein 597 [KO:K09228]","146434"
"ZNF785","zinc finger protein 785 [KO:K09228]","146540"
"ZNF480","zinc finger protein 480 [KO:K09228]","147657"
"ZNF534","zinc finger protein 534 [KO:K09228]","147658"
"ZNF418","zinc finger protein 418 [KO:K09228]","147686"
"ZNF417","zinc finger protein 417 [KO:K09228]","147687"
"ZNF548","zinc finger protein 548 [KO:K09228]","147694"
"ZNF560","zinc finger protein 560 [KO:K09228]","147741"
"ZNF563","zinc finger protein 563 [KO:K09228]","147837"
"ZNF420","zinc finger protein 420 [KO:K09228]","147923"
"ZNF565","zinc finger protein 565 [KO:K09228]","147929"
"ZNF582","zinc finger protein 582 [KO:K09228]","147948"
"ZNF621","zinc finger protein 621 [KO:K09228]","285268"
"ZNF454","zinc finger protein 454 [KO:K09228]","285676"
"ZNF707","zinc finger protein 707 [KO:K09228]","286075"
"ZNF354C","zinc finger protein 354C [KO:K09228]","30832"
"ZNF546","zinc finger protein 546 [KO:K09228]","339327"
"ZFP69","ZFP69 zinc finger protein [KO:K09228]","339559"
"ZNF680","zinc finger protein 680 [KO:K09228]","340252"
"ZNF517","zinc finger protein 517 [KO:K09228]","340385"
"ZNF404","zinc finger protein 404 [KO:K09228]","342908"
"ZNF284","zinc finger protein 284 [KO:K09228]","342909"
"ZNF677","zinc finger protein 677 [KO:K09228]","342926"
"ZNF860","zinc finger protein 860 [KO:K09228]","344787"
"ZFP57","ZFP57 zinc finger protein [KO:K09228]","346171"
"ZNF530","zinc finger protein 530 [KO:K09228]","348327"
"ZNF713","zinc finger protein 713 [KO:K09228]","349075"
"ZNF429","zinc finger protein 429 [KO:K09228]","353088"
"ZNF233","zinc finger protein 233 [KO:K09228]","353355"
"ZNF699","zinc finger protein 699 [KO:K09228]","374879"
"ZNF568","zinc finger protein 568 [KO:K09228]","374900"
"ZNF773","zinc finger protein 773 [KO:K09228]","374928"
"ZNF790","zinc finger protein 790 [KO:K09228]","388536"
"ZNF470","zinc finger protein 470 [KO:K09228]","388566"
"ZNF324B","zinc finger protein 324B [KO:K09228]","388569"
"ZNF793","zinc finger protein 793 [KO:K09228]","390927"
"ZNF772","zinc finger protein 772 [KO:K09228]","400720"
"ZNF705A","zinc finger protein 705A [KO:K09228]","440077"
"ZNF506","zinc finger protein 506 [KO:K09228]","440515"
"ZNF716","zinc finger protein 716 [KO:K09228]","441234"
"ZNF571","zinc finger protein 571 [KO:K09228]","51276"
"ZNF589","zinc finger protein 589 [KO:K09228]","51385"
"ZNF44","zinc finger protein 44 [KO:K09228]","51710"
"ZNF853","zinc finger protein 853 [KO:K09228]","54753"
"ZSCAN32","zinc finger and SCAN domain containing 32 [KO:K09228]","54925"
"ZNF331","zinc finger protein 331 [KO:K09228]","55422"
"ZNF823","zinc finger protein 823 [KO:K09228]","55552"
"ZNF416","zinc finger protein 416 [KO:K09228]","55659"
"ZNF334","zinc finger protein 334 [KO:K09228]","55713"
"ZNF701","zinc finger protein 701 [KO:K09228]","55762"
"ZNF415","zinc finger protein 415 [KO:K09228]","55786"
"ZNF302","zinc finger protein 302 [KO:K09228]","55900"
"ZNF253","zinc finger protein 253 [KO:K09228]","56242"
"ZNF248","zinc finger protein 248 [KO:K09228]","57209"
"ZNF286A","zinc finger protein 286A [KO:K09228]","57335"
"ZNF304","zinc finger protein 304 [KO:K09228]","57343"
"ZNF490","zinc finger protein 490 [KO:K09228]","57474"
"ZNF624","zinc finger protein 624 [KO:K09228]","57547"
"ZNF471","zinc finger protein 471 [KO:K09228]","57573"
"ZNF492","zinc finger protein 492 [KO:K09228]","57615"
"ZFP14","ZFP14 zinc finger protein [KO:K09228]","57677"
"ZNF317","zinc finger protein 317 [KO:K09228]","57693"
"RBAK","RB associated KRAB zinc finger [KO:K09228]","57786"
"ZNF77","zinc finger protein 77 [KO:K09228]","58492"
"ZNF250","zinc finger protein 250 [KO:K09228]","58500"
"ZNF350","zinc finger protein 350 [KO:K09228]","59348"
"ZNF667","zinc finger protein 667 [KO:K09228]","63934"
"ZNF674","zinc finger protein 674 [KO:K09228]","641339"
"ZNF649","zinc finger protein 649 [KO:K09228]","65251"
"ZNF354A","zinc finger protein 354A [KO:K09228]","6940"
"ZNF736","zinc finger protein 736 [KO:K09228]","728927"
"ZNF705D","zinc finger protein 705D [KO:K09228]","728957"
"ZNF878","zinc finger protein 878 [KO:K09228]","729747"
"ZFP37","ZFP37 zinc finger protein [KO:K09228]","7539"
"ZNF3","zinc finger protein 3 [KO:K09228]","7551"
"ZNF7","zinc finger protein 7 [KO:K09228]","7553"
"ZNF8","zinc finger protein 8 [KO:K09228]","7554"
"ZNF10","zinc finger protein 10 [KO:K09228]","7556"
"ZNF484","zinc finger protein 484 [KO:K09228]","83744"
"ZFP1","ZFP1 zinc finger protein [KO:K09228]","162239"
"ZNF567","zinc finger protein 567 [KO:K09228]","163081"
"ZNF792","zinc finger protein 792 [KO:K09228]","126375"
"ZNF829","zinc finger protein 829 [KO:K09228]","374899"
"ZNF90","zinc finger protein 90 [KO:K09228]","7643"
"ZNF81","zinc finger protein 81 [KO:K09228]","347344"
"ZNF30","zinc finger protein 30 [KO:K09228]","90075"
"ZNF251","zinc finger protein 251 [KO:K09228]","90987"
"ZNF688","zinc finger protein 688 [KO:K09228]","146542"
"ZNF2","zinc finger protein 2 [KO:K09228]","7549"
"ZNF23","zinc finger protein 23 [KO:K09228]","7571"
"ZNF561","zinc finger protein 561 [KO:K09228]","93134"
"ZNF730","zinc finger protein 730 [KO:K09228]","100129543"
"ZNF599","zinc finger protein 599 [KO:K09228]","148103"
"ZNF783","zinc finger family member 783 [KO:K09228]","100289678"
"ZNF398","zinc finger protein 398 [KO:K09228]","57541"
"ZNF283","zinc finger protein 283 [KO:K09228]","284349"
"ZNF879","zinc finger protein 879 [KO:K09228]","345462"
"ZNF662","zinc finger protein 662 [KO:K09228]","389114"
"ZNF562","zinc finger protein 562 [KO:K09228]","54811"
"ZNF630","zinc finger protein 630 [KO:K09228]","57232"
"ZNF200","zinc finger protein 200 [KO:K09228]","7752"
"ZNF778","zinc finger protein 778 [KO:K09228]","197320"
"ZNF623","zinc finger protein 623 [KO:K09228]","9831"
